year,population,birth_rate,death_rate,net_growth,births,deaths,events
8152,1.6898146700590022e+41,50.0,40.0,10.000000000000002,8.449073350295011e+39,6.759258680236009e+39,
8153,1.7067128167595922e+41,50.0,40.0,10.000000000000002,8.533564083797961e+39,6.826851267038369e+39,
8154,1.723779944927188e+41,50.0,40.0,10.000000000000002,8.618899724635941e+39,6.895119779708752e+39,
8155,1.7410177443764598e+41,50.0,40.0,10.000000000000002,8.705088721882299e+39,6.964070977505839e+39,
8156,1.7584279218202244e+41,50.0,40.0,10.000000000000002,8.792139609101123e+39,7.033711687280898e+39,
8157,1.7760122010384266e+41,50.0,40.0,10.000000000000002,8.880061005192134e+39,7.104048804153707e+39,
8158,1.7937723230488108e+41,50.0,40.0,10.000000000000002,8.968861615244054e+39,7.175089292195243e+39,
8159,1.811710046279299e+41,50.0,40.0,10.000000000000002,9.058550231396496e+39,7.246840185117196e+39,
8160,1.829827146742092e+41,50.0,40.0,10.000000000000002,9.14913573371046e+39,7.319308586968368e+39,
8161,1.848125418209513e+41,50.0,40.0,10.000000000000002,9.240627091047566e+39,7.392501672838052e+39,
8162,1.866606672391608e+41,50.0,40.0,10.000000000000002,9.33303336195804e+39,7.466426689566432e+39,
8163,1.8852727391155242e+41,50.0,40.0,10.000000000000002,9.426363695577622e+39,7.541090956462097e+39,
8164,1.9041254665066795e+41,50.0,40.0,10.000000000000002,9.520627332533398e+39,7.616501866026718e+39,
8165,1.9231667211717463e+41,50.0,40.0,10.000000000000002,9.615833605858732e+39,7.692666884686986e+39,
8166,1.942398388383464e+41,50.0,40.0,10.000000000000002,9.711991941917319e+39,7.769593553533856e+39,
8167,1.9618223722672986e+41,50.0,40.0,10.000000000000002,9.809111861336493e+39,7.847289489069195e+39,
8168,1.981440595989972e+41,50.0,40.0,10.000000000000002,9.90720297994986e+39,7.925762383959888e+39,
8169,2.0012550019498715e+41,50.0,40.0,10.000000000000002,1.0006275009749358e+40,8.005020007799486e+39,
8170,2.0212675519693703e+41,50.0,40.0,10.000000000000002,1.0106337759846851e+40,8.085070207877482e+39,
8171,2.041480227489064e+41,50.0,40.0,10.000000000000002,1.0207401137445321e+40,8.165920909956256e+39,
8172,2.0618950297639548e+41,50.0,40.0,10.000000000000002,1.0309475148819774e+40,8.24758011905582e+39,
8173,2.0825139800615944e+41,50.0,40.0,10.000000000000002,1.0412569900307972e+40,8.330055920246377e+39,
8174,2.1033391198622104e+41,50.0,40.0,10.000000000000002,1.0516695599311053e+40,8.413356479448841e+39,
8175,2.1243725110608325e+41,50.0,40.0,10.000000000000002,1.0621862555304163e+40,8.49749004424333e+39,
8176,2.1456162361714408e+41,50.0,40.0,10.000000000000002,1.0728081180857205e+40,8.582464944685763e+39,
8177,2.167072398533155e+41,50.0,40.0,10.000000000000002,1.0835361992665776e+40,8.66828959413262e+39,
8178,2.1887431225184865e+41,50.0,40.0,10.000000000000002,1.0943715612592434e+40,8.754972490073946e+39,
8179,2.210630553743671e+41,50.0,40.0,10.000000000000002,1.1053152768718357e+40,8.842522214974685e+39,
8180,2.232736859281108e+41,50.0,40.0,10.000000000000002,1.116368429640554e+40,8.930947437124432e+39,
8181,2.255064227873919e+41,50.0,40.0,10.000000000000002,1.1275321139369596e+40,9.020256911495676e+39,
8182,2.277614870152658e+41,50.0,40.0,10.000000000000002,1.138807435076329e+40,9.110459480610632e+39,
8183,2.3003910188541848e+41,50.0,40.0,10.000000000000002,1.1501955094270924e+40,9.201564075416739e+39,
8184,2.3233949290427267e+41,50.0,40.0,10.000000000000002,1.1616974645213635e+40,9.293579716170907e+39,
8185,2.346628878333154e+41,50.0,40.0,10.000000000000002,1.1733144391665771e+40,9.386515513332616e+39,
8186,2.3700951671164855e+41,50.0,40.0,10.000000000000002,1.185047583558243e+40,9.480380668465942e+39,
8187,2.3937961187876503e+41,50.0,40.0,10.000000000000002,1.1968980593938252e+40,9.575184475150601e+39,
8188,2.4177340799755268e+41,50.0,40.0,10.000000000000002,1.2088670399877635e+40,9.670936319902107e+39,
8189,2.441911420775282e+41,50.0,40.0,10.000000000000002,1.220955710387641e+40,9.767645683101129e+39,
8190,2.466330534983035e+41,50.0,40.0,10.000000000000002,1.2331652674915177e+40,9.865322139932141e+39,
8191,2.4909938403328654e+41,50.0,40.0,10.000000000000002,1.2454969201664327e+40,9.963975361331462e+39,
8192,2.515903778736194e+41,50.0,40.0,10.000000000000002,1.257951889368097e+40,1.0063615114944776e+40,
8193,2.541062816523556e+41,50.0,40.0,10.000000000000002,1.270531408261778e+40,1.0164251266094224e+40,
8194,2.566473444688791e+41,50.0,40.0,10.000000000000002,1.2832367223443955e+40,1.0265893778755165e+40,
8195,2.592138179135679e+41,50.0,40.0,10.000000000000002,1.2960690895678395e+40,1.0368552716542716e+40,
8196,2.6180595609270356e+41,50.0,40.0,10.000000000000002,1.3090297804635178e+40,1.0472238243708142e+40,
8197,2.644240156536306e+41,50.0,40.0,10.000000000000002,1.3221200782681531e+40,1.0576960626145225e+40,
8198,2.670682558101669e+41,50.0,40.0,10.000000000000002,1.3353412790508346e+40,1.0682730232406677e+40,
8199,2.697389383682686e+41,50.0,40.0,10.000000000000002,1.3486946918413432e+40,1.0789557534730745e+40,
8200,2.724363277519513e+41,50.0,40.0,10.000000000000002,1.3621816387597564e+40,1.0897453110078053e+40,
8201,2.751606910294708e+41,50.0,40.0,10.000000000000002,1.375803455147354e+40,1.1006427641178832e+40,
8202,2.779122979397655e+41,50.0,40.0,10.000000000000002,1.3895614896988275e+40,1.111649191759062e+40,
8203,2.8069142091916317e+41,50.0,40.0,10.000000000000002,1.4034571045958159e+40,1.1227656836766526e+40,
8204,2.8349833512835482e+41,50.0,40.0,10.000000000000002,1.4174916756417742e+40,1.1339933405134192e+40,
8205,2.8633331847963836e+41,50.0,40.0,10.000000000000002,1.431666592398192e+40,1.1453332739185534e+40,
8206,2.891966516644347e+41,50.0,40.0,10.000000000000002,1.4459832583221736e+40,1.156786606657739e+40,
8207,2.9208861818107905e+41,50.0,40.0,10.000000000000002,1.4604430909053953e+40,1.1683544727243163e+40,
8208,2.950095043628898e+41,50.0,40.0,10.000000000000002,1.4750475218144493e+40,1.1800380174515593e+40,
8209,2.9795959940651874e+41,50.0,40.0,10.000000000000002,1.4897979970325937e+40,1.191838397626075e+40,
8210,3.0093919540058393e+41,50.0,40.0,10.000000000000002,1.5046959770029197e+40,1.2037567816023357e+40,
8211,3.0394858735458975e+41,50.0,40.0,10.000000000000002,1.5197429367729488e+40,1.215794349418359e+40,
8212,3.0698807322813567e+41,50.0,40.0,10.000000000000002,1.5349403661406785e+40,1.2279522929125428e+40,
8213,3.10057953960417e+41,50.0,40.0,10.000000000000002,1.550289769802085e+40,1.240231815841668e+40,
8214,3.131585335000212e+41,50.0,40.0,10.000000000000002,1.565792667500106e+40,1.2526341340000847e+40,
8215,3.162901188350214e+41,50.0,40.0,10.000000000000002,1.581450594175107e+40,1.2651604753400855e+40,
8216,3.194530200233716e+41,50.0,40.0,10.000000000000002,1.5972651001168581e+40,1.2778120800934865e+40,
8217,3.2264755022360533e+41,50.0,40.0,10.000000000000002,1.6132377511180268e+40,1.2905902008944212e+40,
8218,3.258740257258414e+41,50.0,40.0,10.000000000000002,1.629370128629207e+40,1.3034961029033657e+40,
8219,3.2913276598309984e+41,50.0,40.0,10.000000000000002,1.6456638299154992e+40,1.3165310639323994e+40,
8220,3.3242409364293085e+41,50.0,40.0,10.000000000000002,1.6621204682146544e+40,1.3296963745717235e+40,
8221,3.357483345793601e+41,50.0,40.0,10.000000000000002,1.6787416728968007e+40,1.3429933383174405e+40,
8222,3.3910581792515372e+41,50.0,40.0,10.000000000000002,1.6955290896257688e+40,1.356423271700615e+40,
8223,3.4249687610440524e+41,50.0,40.0,10.000000000000002,1.7124843805220262e+40,1.369987504417621e+40,
8224,3.4592184486544928e+41,50.0,40.0,10.000000000000002,1.7296092243272465e+40,1.3836873794617971e+40,
8225,3.493810633141038e+41,50.0,40.0,10.000000000000002,1.7469053165705192e+40,1.3975242532564153e+40,
8226,3.528748739472448e+41,50.0,40.0,10.000000000000002,1.764374369736224e+40,1.4114994957889793e+40,
8227,3.5640362268671725e+41,50.0,40.0,10.000000000000002,1.7820181134335865e+40,1.425614490746869e+40,
8228,3.5996765891358444e+41,50.0,40.0,10.000000000000002,1.7998382945679223e+40,1.4398706356543377e+40,
8229,3.635673355027203e+41,50.0,40.0,10.000000000000002,1.8178366775136016e+40,1.4542693420108812e+40,
8230,3.672030088577474e+41,50.0,40.0,10.000000000000002,1.8360150442887374e+40,1.4688120354309896e+40,
8231,3.70875038946325e+41,50.0,40.0,10.000000000000002,1.854375194731625e+40,1.4835001557853e+40,
8232,3.745837893357882e+41,50.0,40.0,10.000000000000002,1.8729189466789412e+40,1.498335157343153e+40,
8233,3.783296272291461e+41,50.0,40.0,10.000000000000002,1.8916481361457307e+40,1.5133185089165845e+40,
8234,3.8211292350143764e+41,50.0,40.0,10.000000000000002,1.9105646175071883e+40,1.5284516940057506e+40,
8235,3.85934052736452e+41,50.0,40.0,10.000000000000002,1.9296702636822602e+40,1.5437362109458082e+40,
8236,3.8979339326381654e+41,50.0,40.0,10.000000000000002,1.9489669663190828e+40,1.5591735730552663e+40,
8237,3.936913271964547e+41,50.0,40.0,10.000000000000002,1.9684566359822737e+40,1.5747653087858188e+40,
8238,3.976282404684193e+41,50.0,40.0,10.000000000000002,1.9881412023420966e+40,1.5905129618736771e+40,
8239,4.016045228731035e+41,50.0,40.0,10.000000000000002,2.0080226143655177e+40,1.6064180914924142e+40,
8240,4.056205681018346e+41,50.0,40.0,10.000000000000002,2.0281028405091729e+40,1.6224822724073383e+40,
8241,4.0967677378285295e+41,50.0,40.0,10.000000000000002,2.048383868914265e+40,1.6387070951314118e+40,
8242,4.137735415206815e+41,50.0,40.0,10.000000000000002,2.0688677076034075e+40,1.655094166082726e+40,
8243,4.179112769358883e+41,50.0,40.0,10.000000000000002,2.0895563846794416e+40,1.6716451077435533e+40,
8244,4.220903897052472e+41,50.0,40.0,10.000000000000002,2.110451948526236e+40,1.6883615588209888e+40,
8245,4.263112936022997e+41,50.0,40.0,10.000000000000002,2.1315564680114984e+40,1.7052451744091988e+40,
8246,4.305744065383227e+41,50.0,40.0,10.000000000000002,2.1528720326916134e+40,1.7222976261532906e+40,
8247,4.348801506037059e+41,50.0,40.0,10.000000000000002,2.1744007530185297e+40,1.7395206024148237e+40,
8248,4.39228952109743e+41,50.0,40.0,10.000000000000002,2.196144760548715e+40,1.756915808438972e+40,
8249,4.4362124163084046e+41,50.0,40.0,10.000000000000002,2.2181062081542026e+40,1.7744849665233618e+40,
8250,4.480574540471489e+41,50.0,40.0,10.000000000000002,2.2402872702357443e+40,1.7922298161885955e+40,
8251,4.525380285876204e+41,50.0,40.0,10.000000000000002,2.262690142938102e+40,1.8101521143504814e+40,
8252,4.570634088734965e+41,50.0,40.0,10.000000000000002,2.285317044367483e+40,1.828253635493986e+40,
8253,4.6163404296223146e+41,50.0,40.0,10.000000000000002,2.3081702148111576e+40,1.8465361718489258e+40,
8254,4.662503833918538e+41,50.0,40.0,10.000000000000002,2.3312519169592693e+40,1.8650015335674153e+40,
8255,4.709128872257723e+41,50.0,40.0,10.000000000000002,2.3545644361288617e+40,1.883651548903089e+40,
8256,4.7562201609803e+41,50.0,40.0,10.000000000000002,2.37811008049015e+40,1.90248806439212e+40,
8257,4.803782362590103e+41,50.0,40.0,10.000000000000002,2.4018911812950516e+40,1.9215129450360413e+40,
8258,4.8518201862160035e+41,50.0,40.0,10.000000000000002,2.4259100931080016e+40,1.9407280744864014e+40,
8259,4.9003383880781635e+41,50.0,40.0,10.000000000000002,2.450169194039082e+40,1.9601353552312654e+40,
8260,4.949341771958945e+41,50.0,40.0,10.000000000000002,2.474670885979473e+40,1.9797367087835782e+40,
8261,4.998835189678534e+41,50.0,40.0,10.000000000000002,2.499417594839267e+40,1.9995340758714136e+40,
8262,5.048823541575319e+41,50.0,40.0,10.000000000000002,2.5244117707876596e+40,2.0195294166301279e+40,
8263,5.099311776991073e+41,50.0,40.0,10.000000000000002,2.5496558884955366e+40,2.0397247107964293e+40,
8264,5.150304894760984e+41,50.0,40.0,10.000000000000002,2.575152447380492e+40,2.0601219579043936e+40,
8265,5.201807943708594e+41,50.0,40.0,10.000000000000002,2.600903971854297e+40,2.0807231774834376e+40,
8266,5.25382602314568e+41,50.0,40.0,10.000000000000002,2.6269130115728404e+40,2.101530409258272e+40,
8267,5.306364283377136e+41,50.0,40.0,10.000000000000002,2.6531821416885686e+40,2.1225457133508546e+40,
8268,5.359427926210908e+41,50.0,40.0,10.000000000000002,2.679713963105454e+40,2.143771170484363e+40,
8269,5.413022205473017e+41,50.0,40.0,10.000000000000002,2.7065111027365086e+40,2.1652088821892068e+40,
8270,5.4671524275277475e+41,50.0,40.0,10.000000000000002,2.7335762137638737e+40,2.186860971011099e+40,
8271,5.521823951803025e+41,50.0,40.0,10.000000000000002,2.7609119759015126e+40,2.20872958072121e+40,
8272,5.577042191321056e+41,50.0,40.0,10.000000000000002,2.788521095660528e+40,2.2308168765284225e+40,
8273,5.632812613234267e+41,50.0,40.0,10.000000000000002,2.816406306617134e+40,2.253125045293707e+40,
8274,5.6891407393666105e+41,50.0,40.0,10.000000000000002,2.844570369683305e+40,2.2756562957466444e+40,
8275,5.746032146760276e+41,50.0,40.0,10.000000000000002,2.873016073380138e+40,2.2984128587041105e+40,
8276,5.803492468227878e+41,50.0,40.0,10.000000000000002,2.9017462341139393e+40,2.3213969872911514e+40,
8277,5.861527392910157e+41,50.0,40.0,10.000000000000002,2.9307636964550786e+40,2.344610957164063e+40,
8278,5.920142666839258e+41,50.0,40.0,10.000000000000002,2.9600713334196293e+40,2.3680570667357036e+40,
8279,5.979344093507651e+41,50.0,40.0,10.000000000000002,2.989672046753826e+40,2.3917376374030605e+40,
8280,6.039137534442728e+41,50.0,40.0,10.000000000000002,3.019568767221364e+40,2.415655013777091e+40,
8281,6.099528909787155e+41,50.0,40.0,10.000000000000002,3.0497644548935775e+40,2.439811563914862e+40,
8282,6.1605241988850264e+41,50.0,40.0,10.000000000000002,3.0802620994425133e+40,2.4642096795540104e+40,
8283,6.222129440873877e+41,50.0,40.0,10.000000000000002,3.111064720436939e+40,2.4888517763495507e+40,
8284,6.2843507352826154e+41,50.0,40.0,10.000000000000002,3.142175367641308e+40,2.5137402941130463e+40,
8285,6.347194242635442e+41,50.0,40.0,10.000000000000002,3.1735971213177213e+40,2.538877697054177e+40,
8286,6.410666185061796e+41,50.0,40.0,10.000000000000002,3.205333092530898e+40,2.5642664740247186e+40,
8287,6.474772846912414e+41,50.0,40.0,10.000000000000002,3.237386423456207e+40,2.5899091387649654e+40,
8288,6.539520575381538e+41,50.0,40.0,10.000000000000002,3.269760287690769e+40,2.6158082301526154e+40,
8289,6.604915781135353e+41,50.0,40.0,10.000000000000002,3.3024578905676766e+40,2.6419663124541414e+40,
8290,6.6709649389467065e+41,50.0,40.0,10.000000000000002,3.3354824694733535e+40,2.668385975578683e+40,
8291,6.7376745883361734e+41,50.0,40.0,10.000000000000002,3.368837294168087e+40,2.6950698353344696e+40,
8292,6.805051334219536e+41,50.0,40.0,10.000000000000002,3.402525667109768e+40,2.7220205336878144e+40,
8293,6.8731018475617306e+41,50.0,40.0,10.000000000000002,3.4365509237808657e+40,2.7492407390246925e+40,
8294,6.9418328660373485e+41,50.0,40.0,10.000000000000002,3.470916433018674e+40,2.7767331464149396e+40,
8295,7.011251194697723e+41,50.0,40.0,10.000000000000002,3.5056255973488615e+40,2.8045004778790894e+40,
8296,7.0813637066447e+41,50.0,40.0,10.000000000000002,3.5406818533223505e+40,2.83254548265788e+40,
8297,7.152177343711146e+41,50.0,40.0,10.000000000000002,3.5760886718555734e+40,2.8608709374844583e+40,
8298,7.223699117148257e+41,50.0,40.0,10.000000000000002,3.6118495585741287e+40,2.889479646859303e+40,
8299,7.29593610831974e+41,50.0,40.0,10.000000000000002,3.64796805415987e+40,2.918374443327896e+40,
8300,7.368895469402936e+41,50.0,40.0,10.000000000000002,3.6844477347014686e+40,2.9475581877611744e+40,
8301,7.442584424096967e+41,50.0,40.0,10.000000000000002,3.7212922120484836e+40,2.977033769638787e+40,
8302,7.517010268337936e+41,50.0,40.0,10.000000000000002,3.7585051341689685e+40,3.0068041073351745e+40,
8303,7.592180371021315e+41,50.0,40.0,10.000000000000002,3.796090185510658e+40,3.0368721484085264e+40,
8304,7.668102174731529e+41,50.0,40.0,10.000000000000002,3.8340510873657644e+40,3.0672408698926117e+40,
8305,7.744783196478843e+41,50.0,40.0,10.000000000000002,3.872391598239422e+40,3.097913278591537e+40,
8306,7.822231028443631e+41,50.0,40.0,10.000000000000002,3.9111155142218155e+40,3.1288924113774527e+40,
8307,7.900453338728067e+41,50.0,40.0,10.000000000000002,3.950226669364034e+40,3.1601813354912268e+40,
8308,7.979457872115349e+41,50.0,40.0,10.000000000000002,3.9897289360576743e+40,3.1917831488461395e+40,
8309,8.059252450836503e+41,50.0,40.0,10.000000000000002,4.029626225418252e+40,3.223700980334601e+40,
8310,8.139844975344867e+41,50.0,40.0,10.000000000000002,4.069922487672434e+40,3.255937990137947e+40,
8311,8.221243425098316e+41,50.0,40.0,10.000000000000002,4.1106217125491583e+40,3.2884973700393262e+40,
8312,8.3034558593493e+41,50.0,40.0,10.000000000000002,4.15172792967465e+40,3.3213823437397196e+40,
8313,8.386490417942792e+41,50.0,40.0,10.000000000000002,4.193245208971396e+40,3.354596167177117e+40,
8314,8.47035532212222e+41,50.0,40.0,10.000000000000002,4.23517766106111e+40,3.388142128848888e+40,
8315,8.555058875343443e+41,50.0,40.0,10.000000000000002,4.2775294376717213e+40,3.422023550137377e+40,
8316,8.640609464096878e+41,50.0,40.0,10.000000000000002,4.320304732048439e+40,3.4562437856387513e+40,
8317,8.727015558737848e+41,50.0,40.0,10.000000000000002,4.363507779368924e+40,3.490806223495139e+40,
8318,8.814285714325227e+41,50.0,40.0,10.000000000000002,4.407142857162614e+40,3.5257142857300906e+40,
8319,8.902428571468479e+41,50.0,40.0,10.000000000000002,4.45121428573424e+40,3.560971428587392e+40,
8320,8.991452857183165e+41,50.0,40.0,10.000000000000002,4.495726428591583e+40,3.596581142873266e+40,
8321,9.081367385754996e+41,50.0,40.0,10.000000000000002,4.540683692877498e+40,3.6325469543019983e+40,
8322,9.172181059612546e+41,50.0,40.0,10.000000000000002,4.586090529806274e+40,3.668872423845019e+40,
8323,9.26390287020867e+41,50.0,40.0,10.000000000000002,4.631951435104336e+40,3.7055611480834685e+40,
8324,9.356541898910756e+41,50.0,40.0,10.000000000000002,4.678270949455379e+40,3.7426167595643025e+40,
8325,9.450107317899864e+41,50.0,40.0,10.000000000000002,4.725053658949932e+40,3.7800429271599456e+40,
8326,9.544608391078863e+41,50.0,40.0,10.000000000000002,4.772304195539432e+40,3.8178433564315453e+40,
8327,9.64005447498965e+41,50.0,40.0,10.000000000000002,4.820027237494825e+40,3.8560217899958603e+40,
8328,9.736455019739546e+41,50.0,40.0,10.000000000000002,4.868227509869774e+40,3.8945820078958185e+40,
8329,9.833819569936941e+41,50.0,40.0,10.000000000000002,4.916909784968471e+40,3.933527827974777e+40,
8330,9.932157765636311e+41,50.0,40.0,10.000000000000002,4.966078882818156e+40,3.9728631062545247e+40,
8331,1.0031479343292674e+42,50.0,40.0,10.000000000000002,5.015739671646337e+40,4.0125917373170697e+40,
